MONTH,YEAR,TEMP_mean,TEMP_median,TEMP_var,TEMP_min,TEMP_max,PRCP_mean,PRCP_median,PRCP_min,PRCP_max,PRCP_var
10,1998,57.84415610030995,56.5,119.22516309208969,48.135121799932335,68.81502974931618,0.059107375332540894,0.0,0.0,16.32,0.09310773063759087
11,1998,48.117322696075554,47.2,147.11840522147452,39.997969006809114,57.51525722339676,0.056777925335694264,0.0,0.0,7.86,0.06309073349923727
12,1998,39.48249466040154,39.5,292.8871284805971,30.873358600250768,49.4570605022831,0.044366774416993764,0.0,0.0,5.09,0.03757257214277494
1,1999,36.393559106139065,36.7,327.2818531747927,27.669488096227933,46.47125888099467,0.07285174183094788,0.0,0.0,6.49,0.0709919933522295
2,1999,41.719524336283186,40.7,197.9665573007032,32.52836105389369,52.20173470959791,0.04729200759311383,0.0,0.0,5.08,0.03294489381429819
3,1999,44.6889691701752,44.2,165.981574683001,34.59572305852943,55.97991139378126,0.0519337378571632,0.0,0.0,4.73,0.03948638077244195
4,1999,54.418250880118585,52.8,148.48779940754315,44.23273839472499,65.82903909312428,0.06388134542791142,0.0,0.0,6.91,0.05008378252322534
5,1999,62.71316112218305,62.9,101.4603242636364,51.72501916883914,74.15917094737918,0.06882968343451865,0.0,0.0,5.9,0.06040164970133357
6,1999,70.19585499063349,71.4,93.93469601105664,60.05634851485149,81.05383661079583,0.08117739315521201,0.0,0.0,10.35,0.08680993985132993
7,1999,75.93921834956433,77.3,73.85692852609407,65.36054123380788,87.22241220199949,0.0620826105810928,0.0,0.0,7.68,0.05692079610253309
8,1999,73.8254699006128,73.2,79.41133005057858,63.06858497127695,85.53159738319683,0.05734822980017376,0.0,0.0,10.48,0.06120970111060174
9,1999,66.66601090500589,66.5,103.99630717140667,55.47305382653761,79.17628735947355,0.07938127138380151,0.0,0.0,12.17,0.13489240612306408
10,1999,56.93658970734517,56.1,133.38678869419715,45.280508029810015,70.07984817840351,0.04892161662315057,0.0,0.0,7.87,0.06199627769736741
11,1999,50.15004245157867,50.3,137.5438919825957,39.4118590083873,62.86035851267845,0.04011632680990831,0.0,0.0,3.68,0.03454043372231511
12,1999,38.96243115351796,38.6,204.4960360525191,29.437417869522477,49.891670549257135,0.04608766809416001,0.0,0.0,4.41,0.03640393219407347
1,2000,35.35581599010921,34.6,294.79976165544883,26.191632090302296,45.99472747439833,0.05163172035564911,0.0,0.0,4.09,0.03798054887136049
2,2000,41.74668608485381,41.4,227.60105356659156,31.98685563467407,53.02367754720097,0.05544205478242961,0.0,0.0,5.99,0.04066188899396565
3,2000,48.665825023711264,47.8,161.13689869063242,38.0163709098369,60.69916115130061,0.061930403723346676,0.0,0.0,7.45,0.05095474184815058
4,2000,54.25642190926626,54.1,133.283779439174,42.946108291032154,66.7662807333616,0.0623897438762115,0.0,0.0,5.75,0.05313122544868844
5,2000,65.01622785653856,64.6,123.14062266745584,53.77746659485522,76.89956658887492,0.06955898297733926,0.0,0.0,7.61,0.06522595550820066
6,2000,70.46072950581011,71.2,93.85524427695492,59.737441072090675,81.9449569707401,0.09217431788042098,0.0,0.0,9.6,0.09339843812257695
7,2000,74.08648323213691,73.8,77.91682538822795,63.02911314514268,85.53422509225092,0.06678810528862958,0.0,0.0,5.88,0.06803320894433697
8,2000,74.3508408300961,74.2,81.46405378221436,63.36064697609002,86.16582915857273,0.053781039886421474,0.0,0.0,7.16,0.048353169199572006
9,2000,66.93987253061117,67.0,133.95352729783198,55.694661337709434,79.66008204313881,0.07356530425372512,0.0,0.0,9.23,0.10135198385194712
10,2000,57.261505068818465,57.4,127.01598158557755,46.84354991185263,69.39288543609926,0.05026563083987399,0.0,0.0,12.48,0.05472463510086683
11,2000,42.21349602122016,42.1,207.42836980355807,33.74298494783509,51.864220841300195,0.060386662447135996,0.0,0.0,6.74,0.059504908316264246
12,2000,30.64831989247312,30.4,300.26445242053006,21.94084853188462,40.44498717981922,0.036488677266672334,0.0,0.0,13.9,0.032111946097913145
